gestao_ter,uf,munic,cd_geocmu,num_setor,data_setor,local,tipolo_g1,tipolo_e1,cobrade_01,tipolo_g2,tipolo_e2,cobrade_02,tipolo_g3,tipolo_e3,cobrade_03,tipolo_g4,tipolo_e4,cobrade_04,tipolo_g5,tipolo_e5,cobrade_05,descricao,obs_ocup,grau_vulne,grau_risco,num_edif,num_domi,num_pess,sug_interv,orgao_exec,st_area_sh,st_length_
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_050_CPRM,2022-07-14,"Avenida Vicente Monteggia, Bairro Vila Nova",Enxurrada,,1.2.2.0.0,Erosão,Erosão de margem fluvial,1.1.4.2.0,Deslizamento,Deslizamento não especificado,1.1.3.2.1,,,,,,,"Ocupação urbana na margem do Arroio Cavalhada (Figuras 1, 2 e 3), atingida por eventos de enxurrada, com potencial de erosão das margens e de deslizamento, em virtude da declividade da margem. A infraestrutura do setor é precária e a ocupação é c",Ocupação irregular de alta vulnerabilidade. Infraestrutura precária.,Alto,Muito alto,9.0,7.0,36.0,"1) Dar continuidade às ações relacionadas ao desenvolvimento de estudos hidrológicos para avaliar padrão de recorrências de inundações e orientar melhorias na infraestrutura existente e em futuras intervenções estruturais (ex. pontes, canaliza",Serviço Geológico do Brasil,1.59239083893e-07,0.00246744689099
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_132_CPRM,2022-10-11,"Vila Graciliano Ramos, Estrada dos Alpes, Bairro Glória",Deslizamento,Deslizamento não especificado,1.1.3.2.1,Queda,Queda de blocos,1.1.3.1.1,,,,,,,,,,"Ocupação residencial em encosta de declividade alta no Morro dos Alpes, sujeita a deslizamentos e queda de blocos (Figuras 1 a 4). Observou-se blocos rochosos; solo raso; árvores inclinadas; depósitos irregulares de lixo e entulhos; e lançamento de",,Alto,Alto,118.0,93.0,472.0,"1) Monitoramento das condições de estabilidade da encosta/taludes, especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento e/ou queda de lascas/blocos;
2) Manter atualizado o Plano Municipal de Con",Serviço Geológico do Brasil,4.34777141302e-06,0.0127611207859
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_094_CPRM,2022-03-25,"Rua Aristides Rosa e Avenida da Colina, Bairro Jardim Carvalho",Deslizamento,Deslizamento planar,1.1.3.2.1,Corrida de massa,Corrida de detritos,1.1.3.3.2,Queda,Queda de blocos,1.1.3.1.1,Enxurrada,,1.2.2.0.0,,,,"Ocupação residencial em encosta declivosa do Morro Santana, próximo a arroio intermitente, sujeita a enxurrada, queda de blocos e deslizamentos (Figuras 1 a 3). Observou-se blocos de rocha, afloramento rochoso sob a construção de moradias demonstran",,Médio,Muito alto,447.0,349.0,1788.0,"1) Estudo de remoção e demolição de moradias com maior vulnerabilidade aos processos descritos, principalmente as moradias dentro do vale. Importante, que a ação contemple o uso futuro das áreas desocupadas com fiscalização constante para a não",Serviço Geológico do Brasil,8.63976155424e-06,0.0215783592281
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_053_CPRM,2022-12-12,"Rua Sargento Vitório, Beco Saibreira, Bairro Cel. Aparício Borges",Deslizamento,Deslizamento planar,1.1.3.2.1,Queda,Queda de blocos,1.1.3.1.1,,,,,,,,,,"Base de encosta com adoção de padrão de corte e aterro para conformação de lotes (Figuras 1, 2 e 3), com média declividade,  e com convergência natural da água, com potencial para ocorrência de pequenos deslizamentos. A ocupação é constituíd",Edificações residenciais de pequeno porte.,Médio,Alto,61.0,26.0,244.0,"1) Monitoramento das condições de estabilidade da encosta, especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento;
2) Desenvolvimento de estudos geotécnicos e hidrológicos detalhados, por profis",Serviço Geológico do Brasil,6.85570047012e-07,0.00353767161112
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_130_CPRM,2022-10-04,"Rua Dona Mosa, Bairro Cascata",Enxurrada,,1.2.2.0.0,Erosão,Erosão de margem fluvial,1.1.4.2.0,,,,,,,,,,"Ocupação residencial nas margens de arroio (Figura 1) situada em encostas de declividades médias a altas, sujeita a enxurradas e erosão de margem fluvial. Há histórico de atingimento das moradias por eventos rápidos de enxurradas anualmente. Nas m",,Alto,Muito alto,55.0,41.0,220.0,"1) Elaborar estudo censitário e socioambiental para um correto diagnóstico da população em área de risco e para embasar ações de remoção e realocação da população atingida;
2) Dar continuidade a ações relacionadas ao desenvolvimento de est",Serviço Geológico do Brasil,7.90109190596e-07,0.00605446304043
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_049_CPRM,2022-07-14,"Avenida Niterói, Bairro Medianeira",Enxurrada,,1.2.2.0.0,,,,,,,,,,,,,"Ocupação residencial às margens e sobre córrego parcialmente canalizado (Figuras 1 e 2) que transborda em eventos de chuvas intensas causando enxurradas. O último evento ocorreu em janeiro de 2022, com uma lâmina de água de cerca de 1,5 m na resid","Residênciais de pequeno porte, com alta vulnerabilidade e infraestrutura deficiente.",Alto,Muito alto,5.0,4.0,20.0,"1) Dar continuidade a ações relacionadas ao desenvolvimento de estudos hidrológicos para avaliar padrão de recorrências de inundações;
2) Atualização do cadastro das áreas de risco e do Plano Municipal de Contingência, acionando quando necess",Serviço Geológico do Brasil,1.01253107762e-07,0.00145892742917
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_137_CPRM,2022-10-11,"Rua dos Unidos e Beco 2, Bairro Cel. Aparício Borges",Enxurrada,,1.2.2.0.0,Erosão,Erosão de margem fluvial,1.1.4.2.0,,,,,,,,,,"Ocupação residencial nas margens de arroio situada nas encostas do Morro da Polícia, sujeita a enxurradas e erosão de margem fluvial. Há histórico de atingimento das moradias por eventos rápidos de enxurradas anualmente. Nas margens do arroio se o",,Alto,Alto,93.0,60.0,372.0,"1) Monitoramento das condições de estabilidade da encosta/taludes, especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento e/ou queda de lascas/blocos;
2) Manter atualizado o Plano Municipal de Con",Serviço Geológico do Brasil,2.05875868073e-06,0.00745474576824
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_073_CPRM,2022-03-22,"Vila Império, Rua Ariano Vilar, Bairrro Santa Rosa de Lima",Inundação,,1.2.1.0.0,Erosão,Erosão de margem fluvial,1.1.4.2.0,Enxurrada,,1.2.2.0.0,,,,,,,"Ocupação residencial e comercial nas margens do arroio Santo Agostinho (Figura 1), afluente da Bacia Hidrográfica do rio Gravataí. Áreas de várzea naturalmente recebem aporte hídrico em períodos de cheias, expondo a população local a eventos de",,Alto,Muito alto,273.0,191.0,1092.0,"1) Estudo para verificar a possibilidade de remoção de moradias de alta vulnerabilidade sobre as margens do arroio;
2) Dar continuidade a ações relacionadas ao desenvolvimento de estudos hidrológicos para avaliar padrão de recorrências de inundaç",Serviço Geológico do Brasil,2.99932294676e-06,0.0156017933228
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_029_CPRM,2022-05-19,"Acesso por Rua 1, Loteamento Quinta do Portal, Bairro Lomba do Pinheiro",Queda,Queda de blocos,1.1.3.1.1,Deslizamento,Deslizamento planar,1.1.3.2.1,,,,,,,,,,"Terço superior de encosta com execução de taludes de corte para conformação de lotes, com potencial de ocorrência de pequenos deslizamentos (Figura 1). Presença de blocos de rocha expostos ao longo da encosta e próximos às residências (Figuras","Ocupação irregular, com pequenas residências com alta vulnerabilidade frente aos processos. Infraestrutura precária, com vias sem pavimentação e de difícil acesso, ausência de sistema de drenagem na via e nos lotes e para esgotamento sanitário.",Alto,Alto,12.0,6.0,48.0,"1) Monitoramento das condições de estabilidade da encosta/taludes, blocos e matacões, especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento e/ou queda de lascas/blocos;
2) Desenvolvimento de est",Serviço Geológico do Brasil,1.69477108569e-07,0.00193070672803
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_028_CPRM,2022-05-19,"Rua Paulo Guilherme Lourenço, Loteamento Quinta do Portal, Bairro Lomba do Pinheiro",Enxurrada,,1.2.2.0.0,Erosão,Erosão de margem fluvial,1.1.4.2.0,Queda,Queda de blocos,1.1.3.1.1,,,,,,,"Pequeno vale com encostas declivosas. na nascente do Arroio Rincão, sujeito a eventos de enxurrada/inundação brusca. A drenagem está assoreada, com vegetação, resíduos e sedimentos acumulados no leito do canal (Figuras 1 e 2). A ocupação se dá","Edificações residenciais de pequeno porte com alta vulnerabilidade frente aos processos. A infraestrutura do setor é precária, com algumas vias sem pavimentação, com difícil acesso, ausência de sistema de drenagem pluvial e precariedade no sistem",Alto,Alto,270.0,112.0,1080.0,"1) Continuidade dos estudos hidrológicos para avaliar padrão de recorrências de inundações e orientar melhorias na infraestrutura existente e em futuras intervenções estruturais (ex. pontes, canalizações);
2) Atualização do cadastro das áreas",Serviço Geológico do Brasil,6.24155682185e-06,0.0209859881223
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_017_CPRM,2022-04-14,"Rua Wlanir Porto, Vila dos Sargentos, Bairro Serraria",Deslizamento,Deslizamento planar,1.1.3.2.1,Queda,Queda de blocos,1.1.3.1.1,Inundação,,1.2.1.0.0,,,,,,,"Ocupação urbana às margens do Lago Guaíba (Figuras 1 e 2), atingida por recorrentes eventos de inundação lenta e gradual na porção plana, mais próxima ao Lago, e em encosta de morro adjacente com execução de taludes de corte e exposição de b","Pequenas residências, alta vulnerabilidade social. Infraestrutura precária.",Alto,Alto,104.0,77.0,416.0,"1) Dar continuidade às ações relacionadas ao desenvolvimento de estudos hidrológicos para avaliar padrão de recorrências de inundações;
2) Manter atualizado o cadastro de áreas de risco e o Plano Municipal de Contingência, acionando quando nece",Serviço Geológico do Brasil,1.71673564797e-06,0.00678339790297
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_133_CPRM,2022-10-04,"Estrada dos Alpes, Quilombo, Bairro Glória",Deslizamento,Deslizamento não especificado,1.1.3.2.1,Queda,Queda de blocos,1.1.3.1.1,,,,,,,,,,"Ocupação residencial em encosta de declividade alta no Morro dos Alpes, sujeita a deslizamentos e queda de blocos (Figuras 1 a 3). Observou-se blocos rochosos; solo raso com feições erosivas; árvores inclinadas; depósitos irregulares de lixo e entu",,Alto,Alto,267.0,307.0,1068.0,"1) Monitoramento das condições de estabilidade da encosta/taludes, especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento e/ou queda de lascas/blocos;
2) Manter atualizado o Plano Municipal de Con",Serviço Geológico do Brasil,1.05396605511e-05,0.0150735871297
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_020_CPRM,2022-05-16,"Rua Dois, Beco do Guará, Bairro Guarujá",Deslizamento,Deslizamento planar,1.1.3.2.1,Queda,Queda de blocos,1.1.3.1.1,,,,,,,,,,"Ocupação irregular em terço inferior de encosta (Figura 1), com execução de taludes de corte sujeitos a pequenos deslizamentos (Figura 2) e com exposição de blocos de rocha granítica com potencial de queda/rolamentos (Figura 3). No topo da encost","Área de ocupação irregular com casas precárias, ausência de pavimentação e sistema de drenagem pluvial e de esgotamento sanitário.",Alto,Alto,107.0,46.0,428.0,"1) Monitoramento das condições de estabilidade da encosta/taludes, blocos e matacões, especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento e/ou queda de lascas/blocos;
2) Desenvolvimento de est",Serviço Geológico do Brasil,1.3342515467e-06,0.00477598012848
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_120_CPRM,2022-10-03,"Rua José Gonçalves, Bairro Cel. Aparício Borges",Deslizamento,Deslizamento não especificado,1.1.3.2.1,Enxurrada,,1.2.2.0.0,,,,,,,,,,"Vetor de crescimento urbano em vertentes íngremes e drenagem encaixada sem o devido aparato de infraestrutura necessário. As vertentes aqui vistoriadas apresentam sinais de instabilidade, colocando as casas neste setor a risco por possíveis eventos de",Casa de alvenaria e de madeira.,Alto,Muito alto,65.0,48.0,260.0,"1) Monitoramento das condições de estabilidade da encosta especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento;
2) Desenvolver estudos geotécnicos detalhados, por profissional habilitado, para",Serviço Geológico do Brasil,1.20917601209e-06,0.00606342482391
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_108_CPRM,2022-05-23,"Acesso E e Beco J, Bairro Partenon",Enxurrada,,1.2.2.0.0,Queda,Queda de blocos,1.1.3.1.1,Deslizamento,Deslizamento não especificado,1.1.3.2.1,,,,,,,"Ocupação residencial em linha de drenagem em encosta de declividades médias a altas, sujeita a enxurradas, deslizamentos e queda de blocos (Figuras 1 a 4). Observou-se blocos de rocha imersos em solo raso na encosta acima da moradia, feições erosiva",,Alto,Muito alto,7.0,1.0,28.0,"1) Estudo de remoção e demolição de moradias com maior vulnerabilidade aos processos descritos. Importante, que a ação contemple o uso futuro das áreas desocupadas com fiscalização constante para a não ocupação por novas residências;
2) Moni",Serviço Geológico do Brasil,9.5931789415e-08,0.001257165824
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_036_CPRM,2022-07-11,"Rua dos Pescadores, Ilha das Flores (Sul), Bairro Arquipélago",Inundação,,1.2.1.0.0,Alagamento,,1.2.3.0.0,,,,,,,,,,"Ocupação urbana em ilha fluvial no Delta do Jacuí, na margem do Rio Jacuí (Figuras 1 e 2), atingida por eventos de inundação lenta e gradual, de forma recorrente. Em 2015 foi registrada lâmina de água de 0,80 m e residências ilhadas devido à pe","Edificações residenciais de alto padrão com boa infraestrutura viária e de saneamento, que ficam ilhadas nos eventos de inundação. Avanço da ocupação para o banhado com maior vulnerabilidade.",Médio,Alto,222.0,104.0,888.0,"1) Continuidade na ações relacionadas ao desenvolvimento de estudos hidrológicos para avaliar padrão de recorrências de inundações;
2) Atualização constante do cadastro das áreas de risco e do Plano Municipal de Contingência, acionando quando",Serviço Geológico do Brasil,4.20145430155e-05,0.0564235023718
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_013_CPRM,2022-04-14,"Ruas Custódio J. Mello e Rua Leodoro Pereira da Silva, Vila dos Sargentos, Bairro Serraria",Queda,Queda de blocos,1.1.3.1.1,Deslizamento,Deslizamento planar,1.1.3.2.1,Inundação,,1.2.1.0.0,,,,,,,"Encosta de moderada declividade com execução de taludes de corte para conformação de lotes residenciais, com potencial de ocorrência de pequenos deslizamentos  (Figura 1) com presença de muitos blocos de rocha e matacões imersos em solo e soltos n","Ocupação consolidada de edificações residenciais, com alta vulnerabilidade. Infraestrutura precária.",Alto,Alto,126.0,71.0,504.0,"1) Continuidade dos estudos hidrológicos para avaliar padrão de recorrências de inundações;
2) Atualização do cadastro das áreas de risco e do Plano Municipal de Contingência, acionando quando necessário;
3) Avaliação da viabilidade técnica",Serviço Geológico do Brasil,1.49515147106e-06,0.00647747790301
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_098_CPRM,2022-03-25,"Beco dos Marianos, Bairro Jardim Carvalho",Deslizamento,Deslizamento planar,1.1.3.2.1,Queda,Queda de blocos,1.1.3.1.1,,,,,,,,,,Ocupação residencial no topo de encosta de declividade alta do Morro Santana sujeita a deslizamentos e queda de blocos (Figuras 1 a 3). Para ocupação a população utiliza o método de execução de taludes de corte e aterro lançado (Figura 4). Obse,,Alto,Alto,25.0,9.0,100.0,"1) Monitoramento das condições de estabilidade da encosta/taludes, especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento e/ou queda de lascas/blocos;
2) Manter atualizado o Plano Municipal de Con",Serviço Geológico do Brasil,5.52169518732e-07,0.00586586926336
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_043_CPRM,2022-07-13,"Rua João Inácio da Silveira, Ilha dos Marinheiros (Sul), Bairro Arquipélago",Inundação,,1.2.1.0.0,,,,,,,,,,,,,"Ocupação urbana em ilha fluvial do Delta do Jacuí, às margens do Rio Jacuí (Figuras 1 e 2), atingida por recorrentes eventos de inundação lenta e gradual. As casas, na sua maioria, ficam ilhadas, por cerca de 15 dias.  Esta é uma área ambientalm",Ocupação de alto padrão.,Baixo,Alto,182.0,61.0,728.0,"1) Dar continuidade a ações relacionadas ao desenvolvimento de estudos hidrológicos para avaliar padrão de recorrências de inundações;
2) Manter atualizado o Plano Municipal de Contingência, acionando quando necessário;
3) Manter atualizado o ca",Serviço Geológico do Brasil,1.406334843e-05,0.0218629663633
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_052_CPRM,2022-12-12,"Rua Galdino Jesus dos Santos, Bairro Cel. Aparício Borges",Deslizamento,Deslizamento planar,1.1.3.2.1,Enxurrada,,1.2.2.0.0,,,,,,,,,,"Ocupação urbana em encosta de alta declividade, solo pouco espesso com afloramento de rocha no topo, há uma zona de convergência natural de águas (anfiteatro). A adoção de padrão de corte e aterro para conformação de lotes residenciais amplia o","Ocupação residencial de pequeno porte, com precária infraestrutura urbana.",Alto,Alto,555.0,377.0,2220.0,"1) Monitoramento das condições de estabilidade da encosta, especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento;
2) Desenvolvimento de estudos geotécnicos e hidrológicos detalhados, por profis",Serviço Geológico do Brasil,1.33991423839e-05,0.017976294157
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_033_CPRM,2022-07-11,"Rua Marinheiros, Ilha Mauá, Bairro Arquipélago",Inundação,,1.2.1.0.0,Alagamento,,1.2.3.0.0,,,,,,,,,,"Ocupação urbana em ilha fluvial no Delta do Jacuí (Figuras 1 e 2), atingida por eventos de inundação lenta e gradual do Rio Jacuí e Lago Guaíba decorrentes das chuvas intensas que ocorrem nas cabeceiras dos rios afluentes, intensificada pelo efeit","Edificações residenciais de pequeno porte, alta vulnerabilidade social. Algumas residências apresentam adaptações diante dos rescorrerntes eventos como passarelas e pilotis. A infraestrutura do setor é precária e há resíduos sólidos dispostos d",Alto,Muito alto,112.0,85.0,448.0,"1) Continuidade nos estudos hidrológicos para avaliar padrão de recorrências de inundações;
2) Atualização do cadastro das áreas de risco e do Plano Municipal de Contingência, acionando quando necessário;
3) Implantação de sistema de monitora",Serviço Geológico do Brasil,3.347009635e-06,0.0101961047514
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_005_CPRM,2022-04-12,"Rua T, Rincão da Lagoa, Bairro Restinga",Erosão,Erosão de margem fluvial,1.1.4.2.0,Enxurrada,,1.2.2.0.0,Inundação,,1.2.1.0.0,,,,,,,"Avanço de ocupação residencial irregular às margens do arroio do Salso (Figura 1), em paulatino processo de erosão devido às enxurradas frequentes, agravadas pela retirada da mata ciliar e lançamento de águas pluviais/servidas de forma inadequada",Edificação de pequeno porte e infraestrtutura urbana precária.,Alto,Alto,1.0,1.0,4.0,"1) Dar continuidade a ações relacionadas ao desenvolvimento de estudos hidrológicos para avaliar padrão de recorrências de inundações e orientar melhorias na infraestrutura existente e em futuras intervenções estruturais (ex. pontes, canalizaç",Serviço Geológico do Brasil,1.4337298602e-08,0.000501690119461
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_128_CPRM,2022-10-04,"Estrada Embratel e Rua Maria Lúcia Petit, Bairro Cascata",Deslizamento,Deslizamento não especificado,1.1.3.2.1,Queda,Queda de blocos,1.1.3.1.1,Erosão,Ravina,1.1.4.3.2,,,,,,,"Vetor de crescimento urbano em vertentes íngremes sem o devido aparato de infraestrutura necessário. As vertentes aqui vistoriadas apresentam sinais de instabilidade, colocando as casas neste setor a risco por possíveis eventos de deslizamentos e/ou p",Casa de alvenaria e de madeira.,Alto,Alto,145.0,118.0,580.0,"1) Monitoramento das condições de estabilidade da encosta especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento;
2) Desenvolver estudos geotécnicos detalhados, por profissional habilitado, para",Serviço Geológico do Brasil,4.99422800074e-06,0.0165288984923
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_139_CPRM,2022-10-11,"Travessa Coronel Rego e Rua 3, Bairro Cel. Aparício Borges",Enxurrada,,1.2.2.0.0,Erosão,Erosão de margem fluvial,1.1.4.2.0,,,,,,,,,,"Ocupação residencial nas margens de arroio situada na base do Morro da Polícia, sujeita a enxurradas e erosão de margem fluvial. Há histórico de atingimento de moradias por eventos rápidos de enxurradas anualmente. Observou-se blocos de grandes di",,Alto,Alto,136.0,262.0,544.0,"1) Elaborar estudo censitário e socioambiental para um correto diagnóstico da população em área de risco e para embasar ações de remoção e realocação da população atingida;
2) Limpeza periódica do arroio, preservação das áreas verdes e m",Serviço Geológico do Brasil,5.76595779331e-06,0.0131990937168
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_143_CPRM,2024-03-26,Rua Rádio e TV Gaúcha. Comunidade Gaúcha (Buraco Quente),Enxurrada,,1.2.2.0.0,Deslizamento,Deslizamento planar,1.1.3.2.1,Erosão,Erosão de margem fluvial,1.1.4.2.0,,,,,,,"Ocupação residencial (Figura 1) nas margens de arroio parcialmente canalizado e com gabião instalado (Figura 2), sujeita a enxurradas e erosão de margem fluvial. Há histórico de atingimento da antiga moradia, hoje recoberta por vegetação, situada",,Alto,Muito alto,4.0,4.0,16.0,"1) Dar continuidade a ações relacionadas ao desenvolvimento de estudos hidrológicos para avaliar padrão de recorrências de inundações, embasar intervenções ao longo das drenagens e implantação de ações para mitigação dos riscos; 2) Manter",Serviço Geológico do Brasil,1.81848144513e-07,0.0023227391915
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_116_CPRM,2022-10-03,"Rua Quintaban e Rua São Luis, Bairro Cel. Aparício Borges",Deslizamento,Deslizamento não especificado,1.1.3.2.1,Queda,Queda de blocos,1.1.3.1.1,,,,,,,,,,"Vetor de crescimento urbano em vertentes íngremes sem o devido aparato de infraestrutura necessário. As vertentes aqui vistoriadas apresentam sinais de instabilidade, colocando as casas neste setor a risco por possíveis eventos de deslizamentos e/ou p",Casa de alvenaria e de madeira.,Alto,Alto,63.0,58.0,292.0,"1) Monitoramento das condições de estabilidade da encosta especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento;
2) Desenvolver estudos geotécnicos detalhados, por profissional habilitado, para",Serviço Geológico do Brasil,1.42500431747e-06,0.00587992550368
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_085_CPRM,2022-03-21,"Rua Alfazema e Rua Seis, Bairro Morro Santana",Corrida de massa,Corrida de detritos,1.1.3.3.2,Deslizamento,Deslizamento planar,1.1.3.2.1,Queda,Queda de blocos,1.1.3.1.1,,,,,,,"Ocupação residencial em vertente declivosa do Morro Santana, com cortes verticalizados próximos a algumas moradias sujeitas a deslizamentos, corridas de massa e queda de blocos (Figuras 1 a 4). Observou-se campo de blocos graníticos na encosta, linha",,Alto,Muito alto,323.0,226.0,1992.0,"1) Estudo de remoção e demolição de moradias com maior vulnerabilidade social e aos processos descritos. Importante, que a ação contemple o uso futuro das áreas desocupadas com fiscalização constante para a não ocupação por novas residências",Serviço Geológico do Brasil,5.15664774704e-06,0.0176769359241
0.0,RS,ALVORADA,4300604,RS_ALVORAD_SR_001_SGB,2025-02-03,"Avenida Beira Rio, Bairro Passo Feijó",Inundação,,1.2.1.0.0,,,,,,,,,,,,,"Ocupação residencial na margem direita do arroio Feijó (Figura 1), afluente do Rio Gravataí, sujeita a recorrentes eventos de inundação. Quando em enchente, o Rio Gravataí represa o Arroio Feijó que extravasa a montante. Eventos ocorreram pelo me",Método construtivo das ocupações neste setor é heterogêneo.,Alto,Muito alto,505.0,0.0,1364.0,"1) Desenvolvimento de estudos hidrológicos para avaliar o padrão de recorrência de inundações no Arroio Feijó e afluentes, e implantação de sistema de monitoramento e alerta para evacuação preventiva durante eventos de chuvas extremas; 2) Limpe",Serviço Geológico do Brasil,1.09398939223e-05,0.0295657314933
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_111_CPRM,2022-05-25,"Alameda P, Rua F e Travessa U, Bairro Bom Jesus",Enxurrada,,1.2.2.0.0,Inundação,,1.2.1.0.0,,,,,,,,,,"Ocupação residencial em margens de arroio, afluente do arroio Dilúvio (Figuras 1 e 2). Áreas de várzea naturalmente recebem aporte hídrico em períodos de cheias, expondo a população local a inundações. No caso das margens do arroio devido a fo",,Alto,Muito alto,82.0,30.0,328.0,"1) Elaborar estudo censitário e socioambiental para um correto diagnóstico da população em área de risco e para embasar ações de remoção e realocação da população atingida;
2) Dar continuidade a ações relacionadas ao desenvolvimento de est",Serviço Geológico do Brasil,1.04727657334e-06,0.00929396247578
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_105_CPRM,2022-05-23,"Rua Encantadora e Rua Esplêndida, Bairro Partenon",Queda,Queda de blocos,1.1.3.1.1,Deslizamento,Deslizamento planar,1.1.3.2.1,,,,,,,,,,"Ocupação residencial no terço inferior da encosta com declividades médias a altas, sujeita a deslizamentos e queda de blocos (Figuras 1 a 3). Para ocupação a população utiliza o método de execução de taludes de corte e aterro lançado, inclusi",,Alto,Alto,162.0,110.0,648.0,"1) Monitoramento das condições de estabilidade da encosta/taludes, especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento e/ou queda de lascas/blocos;
2) Manter atualizado o Plano Municipal de Con",Serviço Geológico do Brasil,3.22048971978e-06,0.0130652643533
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_086_CPRM,2022-03-21,"Rua Dois e Beco das Pedreiras, Bairro Morro Santana",Enxurrada,,1.2.2.0.0,Deslizamento,Deslizamento planar,1.1.3.2.1,,,,,,,,,,Ocupação irregular em terço inferior de encosta e dentro de um pequeno vale encaixado sujeita a enxurradas e deslizamentos (Figuras 1 e 2). Para ocupação a população utiliza o método de execução de taludes de corte sujeitos a pequenos deslizame,,Alto,Muito alto,37.0,29.0,148.0,"1) Estudo de remoção e demolição de moradias com maior vulnerabilidade aos processos descritos, situadas dentro do vale. Importante, que a ação contemple o uso futuro das áreas desocupadas com fiscalização constante para a não ocupação por no",Serviço Geológico do Brasil,6.01564307663e-07,0.00356126729005
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_131_CPRM,2022-10-04,"Alameda Servidão e Estrada dos Batillanas, Bairro Cascata",Deslizamento,Deslizamento não especificado,1.1.3.2.1,Queda,Queda de blocos,1.1.3.1.1,Enxurrada,,1.2.2.0.0,,,,,,,"Ocupação residencial em encosta de declividade alta no Morro da Polícia, sujeita a deslizamentos e queda de blocos (Figuras 1 e 2). As linhas de drenagem intermitentes desaguam em um um pequeno arroio com indícios de enxurradas na base da encosta. Ob",,Alto,Alto,116.0,193.0,464.0,"1) Monitoramento das condições de estabilidade da encosta/taludes, especialmente em períodos chuvosos e evacuação preventiva caso haja indícios de iminência de deslizamento e/ou queda de lascas/blocos;
2) Manter atualizado o Plano Municipal de Con",Serviço Geológico do Brasil,3.88837802717e-06,0.0173460956466
0.0,RS,PORTO ALEGRE,4314902,RS_PORTOAL_SR_061_CPRM,2022-12-06,"Rua Túnel Verde, Bairro Ponta Grossa",Inundação,,1.2.1.0.0,,,,,,,,,,,,,"Ocupação urbana na planicie de inundação do arroio do Salso (Figura 1), atingida por eventos de inundação com recorrência anual. A lâmina de água atinge cerca de 50 cm nas residências mais próximas ao arroio, que são as mais atingidas pelos r","Residências de pequeno porte, com infraestratura urbana precária.",Alto,Alto,192.0,137.0,768.0,"1) Dar continuidade às ações relacionadas ao desenvolvimento de estudos hidrológicos para avaliar padrão de recorrências de inundações, a exemplo dos estudos já existentes no município;
2) Manutenção e melhorias dos sistemas de drenagem já i",Serviço Geológico do Brasil,4.16087660097e-06,0.00953220422361
